User_id,Device_id,activity,activity_time,
U_000053,D_053,puzzle_008,2022-11-10 16:23:00.000 +0300,
U_000025,D_025,Level_Win,2022-11-08 09:07:00.000 +0300,
U_000067,D_067,hall_of_fame,2022-11-03 22:54:00.000 +0300,
U_000026,D_026,Product_Purchase_003,2022-11-01 11:46:00.000 +0300,
U_000076,D_076,puzzle_010,2022-11-07 01:59:00.000 +0300,
U_000070,D_070,bonus_activate_003,2022-11-06 21:29:00.000 +0300,
U_000013,D_013,bonus_activate_002,2022-11-02 13:00:00.000 +0300,
U_000012,D_012,puzzle_007,2022-11-06 09:25:00.000 +0300,
U_000057,D_057,puzzle_006,2022-11-06 16:55:00.000 +0300,
U_000044,D_044,puzzle_001,2022-11-11 09:48:00.000 +0300,
U_000075,D_075,Level_Draw,2022-11-08 17:10:00.000 +0300,
U_000054,D_054,Crash,2022-11-03 06:46:00.000 +0300,
U_000053,D_053,Crash,2022-11-09 16:49:00.000 +0300,
U_000049,D_049,bonus_activate_003,2022-11-08 07:11:00.000 +0300,
U_000050,D_050,puzzle_005,2022-11-08 07:39:00.000 +0300,
U_000055,D_055,Product_Purchase_002,2022-11-03 08:47:00.000 +0300,
U_000052,D_052,puzzle_001,2022-11-08 13:27:00.000 +0300,
U_000023,D_023,puzzle_001,2022-11-04 10:58:00.000 +0300,
U_000048,D_048,bonus_activate_002,2022-11-07 01:01:00.000 +0300,
U_000023,D_023,puzzle_001,2022-11-02 21:51:00.000 +0300,
U_000055,D_055,puzzle_005,2022-11-06 04:53:00.000 +0300,
U_000062,D_062,Level_Lose,2022-11-07 07:10:00.000 +0300,
U_000045,D_045,puzzle_008,2022-11-04 03:14:00.000 +0300,
U_000015,D_015,puzzle_012,2022-11-11 20:20:00.000 +0300,
U_000064,D_064,Market_Page,2022-11-09 02:14:00.000 +0300,
U_000074,D_074,Level_Lose,2022-11-10 17:14:00.000 +0300,
U_000070,D_070,puzzle_005,2022-11-06 00:35:00.000 +0300,
U_000043,D_043,puzzle_010,2022-11-07 16:22:00.000 +0300,
U_000056,D_056,puzzle_007,2022-11-03 06:32:00.000 +0300,
U_000013,D_013,bonus_activate_003,2022-11-05 21:44:00.000 +0300,
U_000068,D_068,bonus_activate_003,2022-11-02 12:21:00.000 +0300,
U_000067,D_067,puzzle_005,2022-11-07 17:32:00.000 +0300,
U_000031,D_031,Level_Draw,2022-11-01 06:45:00.000 +0300,
U_000043,D_043,puzzle_003,2022-11-05 06:36:00.000 +0300,
U_000060,D_060,puzzle_002,2022-11-02 09:48:00.000 +0300,
U_000048,D_048,puzzle_008,2022-11-11 19:37:00.000 +0300,
U_000038,D_038,puzzle_011,2022-11-01 06:38:00.000 +0300,
U_000037,D_037,Ping,2022-11-09 10:12:00.000 +0300,
U_000058,D_058,puzzle_002,2022-11-10 05:04:00.000 +0300,
U_000030,D_030,Product_Purchase_002,2022-11-10 19:31:00.000 +0300,
U_000046,D_046,puzzle_007,2022-11-11 01:32:00.000 +0300,
U_000079,D_079,Level_Lose,2022-11-08 10:35:00.000 +0300,
U_000025,D_025,puzzle_004,2022-11-03 06:38:00.000 +0300,
U_000058,D_058,puzzle_001,2022-11-10 05:50:00.000 +0300,
U_000015,D_015,puzzle_002,2022-11-09 20:28:00.000 +0300,
U_000059,D_059,puzzle_011,2022-11-09 23:03:00.000 +0300,
U_000072,D_072,bonus_activate_002,2022-11-03 18:39:00.000 +0300,
U_000019,D_019,Level_Draw,2022-11-03 03:42:00.000 +0300,
U_000001,D_001,Product_Purchase_002,2022-11-05 05:39:00.000 +0300,
U_000046,D_046,puzzle_008,2022-11-11 05:00:00.000 +0300,
U_000053,D_053,puzzle_005,2022-11-11 20:59:00.000 +0300,
U_000058,D_058,bonus_activate_003,2022-11-08 19:33:00.000 +0300,
U_000006,D_006,Level_Draw,2022-11-04 01:38:00.000 +0300,
U_000052,D_052,Crash,2022-11-06 16:08:00.000 +0300,
U_000015,D_015,puzzle_012,2022-11-06 11:23:00.000 +0300,
U_000027,D_027,Market_Page,2022-11-03 11:21:00.000 +0300,
U_000058,D_058,puzzle_002,2022-11-10 03:29:00.000 +0300,
U_000021,D_021,Market_Page,2022-11-05 16:37:00.000 +0300,
U_000064,D_064,Market_Page,2022-11-02 10:41:00.000 +0300,
U_000023,D_023,puzzle_004,2022-11-08 02:29:00.000 +0300,
U_000053,D_053,puzzle_001,2022-11-06 18:25:00.000 +0300,
U_000011,D_011,puzzle_010,2022-11-10 11:05:00.000 +0300,
U_000024,D_024,puzzle_009,2022-11-06 00:45:00.000 +0300,
U_000031,D_031,bonus_activate_002,2022-11-08 06:15:00.000 +0300,
U_000042,D_042,Level_Lose,2022-11-04 18:11:00.000 +0300,
U_000074,D_074,puzzle_006,2022-11-09 15:45:00.000 +0300,
U_000065,D_065,puzzle_009,2022-11-07 10:25:00.000 +0300,
U_000055,D_055,puzzle_005,2022-11-02 00:19:00.000 +0300,
U_000005,D_005,puzzle_002,2022-11-10 21:17:00.000 +0300,
U_000080,D_080,Level_Win,2022-11-01 01:01:00.000 +0300,
U_000003,D_003,puzzle_005,2022-11-01 04:32:00.000 +0300,
U_000025,D_025,puzzle_003,2022-11-07 11:06:00.000 +0300,
U_000070,D_070,puzzle_012,2022-11-08 08:00:00.000 +0300,
U_000057,D_057,puzzle_005,2022-11-03 17:45:00.000 +0300,
U_000005,D_005,Crash,2022-11-08 15:42:00.000 +0300,
U_000059,D_059,puzzle_010,2022-11-01 17:54:00.000 +0300,
U_000076,D_076,puzzle_005,2022-11-02 14:55:00.000 +0300,
U_000049,D_049,puzzle_011,2022-11-02 22:27:00.000 +0300,
U_000064,D_064,puzzle_011,2022-11-11 04:43:00.000 +0300,
U_000055,D_055,puzzle_010,2022-11-06 09:23:00.000 +0300,
U_000068,D_068,Level_Lose,2022-11-08 07:17:00.000 +0300,
U_000079,D_079,Market_Page,2022-11-10 01:59:00.000 +0300,
U_000080,D_080,puzzle_004,2022-11-10 06:15:00.000 +0300,
U_000078,D_078,puzzle_009,2022-11-06 07:58:00.000 +0300,
U_000023,D_023,puzzle_007,2022-11-07 11:52:00.000 +0300,
U_000052,D_052,puzzle_003,2022-11-10 08:33:00.000 +0300,
U_000048,D_048,puzzle_004,2022-11-03 18:51:00.000 +0300,
U_000055,D_055,puzzle_004,2022-11-08 08:40:00.000 +0300,
U_000019,D_019,puzzle_012,2022-11-03 05:13:00.000 +0300,
U_000048,D_048,puzzle_010,2022-11-04 17:54:00.000 +0300,
U_000062,D_062,Crash,2022-11-04 15:18:00.000 +0300,
U_000008,D_008,puzzle_008,2022-11-04 22:54:00.000 +0300,
U_000034,D_034,puzzle_005,2022-11-08 10:21:00.000 +0300,
U_000038,D_038,Level_Win,2022-11-11 05:02:00.000 +0300,
U_000005,D_005,Level_Draw,2022-11-03 16:42:00.000 +0300,
U_000068,D_068,Market_Page,2022-11-04 21:30:00.000 +0300,
U_000070,D_070,puzzle_003,2022-11-08 10:02:00.000 +0300,
U_000036,D_036,hall_of_fame,2022-11-07 18:05:00.000 +0300,
U_000065,D_065,puzzle_007,2022-11-08 17:46:00.000 +0300,
U_000026,D_026,puzzle_006,2022-11-10 03:32:00.000 +0300,
U_000027,D_027,puzzle_010,2022-11-11 05:15:00.000 +0300,
U_000005,D_005,bonus_activate_002,2022-11-04 15:35:00.000 +0300,
U_000046,D_046,puzzle_009,2022-11-06 04:53:00.000 +0300,
U_000045,D_045,puzzle_006,2022-11-04 14:28:00.000 +0300,
U_000035,D_035,bonus_activate_002,2022-11-10 13:15:00.000 +0300,
U_000055,D_055,puzzle_005,2022-11-04 23:18:00.000 +0300,
U_000074,D_074,puzzle_005,2022-11-10 15:12:00.000 +0300,
U_000001,D_001,puzzle_011,2022-11-08 17:41:00.000 +0300,
U_000025,D_025,puzzle_002,2022-11-09 23:21:00.000 +0300,
U_000031,D_031,puzzle_001,2022-11-03 21:12:00.000 +0300,
U_000059,D_059,Level_Lose,2022-11-11 07:25:00.000 +0300,
U_000035,D_035,puzzle_008,2022-11-02 15:36:00.000 +0300,
U_000035,D_035,puzzle_007,2022-11-01 06:36:00.000 +0300,
U_000080,D_080,puzzle_008,2022-11-06 07:26:00.000 +0300,
U_000081,D_081,Level_Draw,2022-11-08 17:39:00.000 +0300,
U_000079,D_079,bonus_activate_002,2022-11-05 21:13:00.000 +0300,
U_000066,D_066,Level_Draw,2022-11-04 16:28:00.000 +0300,
U_000075,D_075,puzzle_004,2022-11-08 10:00:00.000 +0300,
U_000020,D_020,puzzle_003,2022-11-03 11:46:00.000 +0300,
U_000027,D_027,Market_Page,2022-11-11 01:53:00.000 +0300,
U_000049,D_049,puzzle_012,2022-11-05 03:31:00.000 +0300,
U_000065,D_065,puzzle_007,2022-11-02 11:19:00.000 +0300,
U_000071,D_071,puzzle_003,2022-11-05 18:55:00.000 +0300,
U_000055,D_055,puzzle_012,2022-11-04 10:45:00.000 +0300,
U_000072,D_072,puzzle_001,2022-11-11 15:03:00.000 +0300,
U_000043,D_043,Level_Win,2022-11-02 23:14:00.000 +0300,
U_000052,D_052,puzzle_011,2022-11-01 19:39:00.000 +0300,
U_000079,D_079,puzzle_007,2022-11-07 12:02:00.000 +0300,
U_000060,D_060,puzzle_011,2022-11-07 19:42:00.000 +0300,
U_000061,D_061,bonus_activate_002,2022-11-06 04:23:00.000 +0300,
U_000021,D_021,bonus_activate_002,2022-11-01 17:06:00.000 +0300,
U_000028,D_028,puzzle_007,2022-11-10 04:11:00.000 +0300,
U_000078,D_078,puzzle_001,2022-11-10 16:29:00.000 +0300,
U_000073,D_073,bonus_activate_001,2022-11-02 10:40:00.000 +0300,
U_000066,D_066,puzzle_002,2022-11-08 13:52:00.000 +0300,
U_000043,D_043,Ping,2022-11-05 10:40:00.000 +0300,
U_000038,D_038,puzzle_003,2022-11-11 22:43:00.000 +0300,
U_000080,D_080,puzzle_007,2022-11-02 18:37:00.000 +0300,
U_000063,D_063,Ping,2022-11-04 16:13:00.000 +0300,
U_000003,D_003,bonus_activate_001,2022-11-07 09:11:00.000 +0300,
U_000014,D_014,Level_Lose,2022-11-09 17:44:00.000 +0300,
U_000031,D_031,puzzle_002,2022-11-11 02:32:00.000 +0300,
U_000068,D_068,Product_Purchase_002,2022-11-05 02:38:00.000 +0300,
U_000056,D_056,Level_Draw,2022-11-01 16:19:00.000 +0300,
U_000042,D_042,puzzle_005,2022-11-06 09:50:00.000 +0300,
U_000032,D_032,puzzle_001,2022-11-10 02:38:00.000 +0300,
U_000068,D_068,puzzle_010,2022-11-10 10:06:00.000 +0300,
U_000019,D_019,puzzle_007,2022-11-01 22:56:00.000 +0300,
U_000080,D_080,puzzle_006,2022-11-10 15:39:00.000 +0300,
U_000038,D_038,Level_Win,2022-11-02 15:18:00.000 +0300,
U_000066,D_066,puzzle_002,2022-11-04 03:18:00.000 +0300,
U_000049,D_049,puzzle_002,2022-11-10 21:27:00.000 +0300,
U_000079,D_079,puzzle_010,2022-11-08 12:43:00.000 +0300,
U_000025,D_025,puzzle_006,2022-11-08 17:15:00.000 +0300,
U_000040,D_040,puzzle_007,2022-11-03 23:04:00.000 +0300,
U_000053,D_053,puzzle_012,2022-11-10 14:27:00.000 +0300,
U_000055,D_055,bonus_activate_002,2022-11-06 03:08:00.000 +0300,
U_000050,D_050,puzzle_005,2022-11-08 09:00:00.000 +0300,
U_000077,D_077,bonus_activate_002,2022-11-07 03:46:00.000 +0300,
U_000027,D_027,puzzle_004,2022-11-01 14:55:00.000 +0300,
U_000071,D_071,Crash,2022-11-02 23:24:00.000 +0300,
U_000019,D_019,puzzle_005,2022-11-05 18:10:00.000 +0300,
U_000021,D_021,Product_Purchase_001,2022-11-07 08:54:00.000 +0300,
U_000067,D_067,puzzle_009,2022-11-10 11:57:00.000 +0300,
U_000079,D_079,puzzle_008,2022-11-08 07:49:00.000 +0300,
U_000031,D_031,Product_Purchase_002,2022-11-11 11:27:00.000 +0300,
U_000019,D_019,puzzle_007,2022-11-09 06:59:00.000 +0300,
U_000080,D_080,bonus_activate_001,2022-11-04 15:10:00.000 +0300,
U_000057,D_057,puzzle_006,2022-11-08 02:41:00.000 +0300,
U_000080,D_080,puzzle_003,2022-11-07 00:57:00.000 +0300,
U_000045,D_045,puzzle_009,2022-11-05 20:32:00.000 +0300,
U_000005,D_005,puzzle_008,2022-11-05 16:11:00.000 +0300,
U_000033,D_033,Level_Win,2022-11-10 23:30:00.000 +0300,
U_000072,D_072,bonus_activate_001,2022-11-04 07:08:00.000 +0300,
U_000060,D_060,puzzle_012,2022-11-08 15:38:00.000 +0300,
U_000018,D_018,Ping,2022-11-05 12:31:00.000 +0300,
U_000034,D_034,puzzle_006,2022-11-11 21:26:00.000 +0300,
U_000034,D_034,bonus_activate_003,2022-11-06 20:59:00.000 +0300,
U_000005,D_005,puzzle_005,2022-11-02 04:55:00.000 +0300,
U_000078,D_078,bonus_activate_002,2022-11-02 18:52:00.000 +0300,
U_000078,D_078,Level_Draw,2022-11-09 09:31:00.000 +0300,
U_000078,D_078,puzzle_007,2022-11-02 03:23:00.000 +0300,
U_000024,D_024,puzzle_002,2022-11-02 18:06:00.000 +0300,
U_000025,D_025,bonus_activate_002,2022-11-06 17:09:00.000 +0300,
U_000068,D_068,bonus_activate_001,2022-11-08 13:34:00.000 +0300,
U_000036,D_036,Ping,2022-11-09 14:41:00.000 +0300,
U_000056,D_056,Market_Page,2022-11-11 23:42:00.000 +0300,
U_000032,D_032,puzzle_008,2022-11-02 01:41:00.000 +0300,
U_000003,D_003,puzzle_010,2022-11-01 13:40:00.000 +0300,
U_000064,D_064,Level_Lose,2022-11-10 13:23:00.000 +0300,
U_000062,D_062,puzzle_006,2022-11-01 13:28:00.000 +0300,
U_000024,D_024,puzzle_004,2022-11-02 16:06:00.000 +0300,
U_000037,D_037,Crash,2022-11-01 05:06:00.000 +0300,
U_000019,D_019,bonus_activate_002,2022-11-03 16:18:00.000 +0300,
U_000060,D_060,Level_Win,2022-11-05 22:28:00.000 +0300,
U_000075,D_075,Level_Win,2022-11-02 03:05:00.000 +0300,
U_000080,D_080,Market_Page,2022-11-10 23:34:00.000 +0300,
U_000013,D_013,puzzle_012,2022-11-02 16:58:00.000 +0300,
U_000062,D_062,puzzle_001,2022-11-05 15:55:00.000 +0300,
U_000043,D_043,Level_Win,2022-11-09 23:20:00.000 +0300,
U_000062,D_062,puzzle_010,2022-11-07 00:06:00.000 +0300,
U_000056,D_056,Level_Lose,2022-11-01 06:29:00.000 +0300,
U_000064,D_064,bonus_activate_001,2022-11-08 15:59:00.000 +0300,
U_000071,D_071,puzzle_003,2022-11-07 06:50:00.000 +0300,
U_000072,D_072,Level_Win,2022-11-06 07:24:00.000 +0300,
U_000061,D_061,puzzle_009,2022-11-05 14:57:00.000 +0300,
U_000072,D_072,puzzle_008,2022-11-09 13:25:00.000 +0300,
U_000001,D_001,puzzle_002,2022-11-11 15:52:00.000 +0300,
U_000048,D_048,puzzle_003,2022-11-09 16:45:00.000 +0300,
U_000075,D_075,bonus_activate_001,2022-11-01 17:45:00.000 +0300,
U_000075,D_075,puzzle_001,2022-11-07 07:31:00.000 +0300,
U_000013,D_013,Level_Win,2022-11-11 02:51:00.000 +0300,
U_000054,D_054,bonus_activate_003,2022-11-04 15:04:00.000 +0300,
U_000071,D_071,puzzle_011,2022-11-09 09:17:00.000 +0300,
U_000075,D_075,puzzle_005,2022-11-04 06:11:00.000 +0300,
U_000080,D_080,bonus_activate_001,2022-11-06 09:00:00.000 +0300,
U_000030,D_030,puzzle_007,2022-11-08 08:06:00.000 +0300,
U_000053,D_053,puzzle_002,2022-11-05 00:11:00.000 +0300,
U_000019,D_019,Level_Lose,2022-11-07 18:12:00.000 +0300,
U_000014,D_014,puzzle_011,2022-11-10 01:34:00.000 +0300,
U_000021,D_021,hall_of_fame,2022-11-05 21:13:00.000 +0300,
U_000080,D_080,Level_Draw,2022-11-09 05:57:00.000 +0300,
U_000049,D_049,puzzle_005,2022-11-04 19:32:00.000 +0300,
U_000026,D_026,Ping,2022-11-07 14:47:00.000 +0300,
U_000077,D_077,bonus_activate_002,2022-11-04 22:38:00.000 +0300,
U_000008,D_008,puzzle_010,2022-11-08 10:27:00.000 +0300,
U_000048,D_048,puzzle_002,2022-11-11 02:06:00.000 +0300,
U_000081,D_081,puzzle_005,2022-11-09 06:59:00.000 +0300,
U_000078,D_078,puzzle_007,2022-11-07 13:26:00.000 +0300,
U_000025,D_025,puzzle_011,2022-11-03 15:16:00.000 +0300,
U_000019,D_019,puzzle_010,2022-11-10 20:16:00.000 +0300,
U_000023,D_023,puzzle_003,2022-11-08 13:35:00.000 +0300,
U_000025,D_025,bonus_activate_001,2022-11-11 21:55:00.000 +0300,
U_000009,D_009,puzzle_004,2022-11-04 04:04:00.000 +0300,
U_000046,D_046,puzzle_010,2022-11-03 18:55:00.000 +0300,
U_000072,D_072,Crash,2022-11-08 12:24:00.000 +0300,
U_000055,D_055,puzzle_009,2022-11-08 14:17:00.000 +0300,
U_000032,D_032,puzzle_001,2022-11-06 12:25:00.000 +0300,
U_000053,D_053,puzzle_007,2022-11-09 06:45:00.000 +0300,
U_000055,D_055,puzzle_007,2022-11-08 19:16:00.000 +0300,
U_000025,D_025,puzzle_012,2022-11-11 13:20:00.000 +0300,
U_000066,D_066,puzzle_006,2022-11-07 05:32:00.000 +0300,
U_000043,D_043,bonus_activate_003,2022-11-06 03:12:00.000 +0300,
U_000048,D_048,Level_Win,2022-11-01 04:35:00.000 +0300,
U_000008,D_008,puzzle_003,2022-11-10 01:32:00.000 +0300,
U_000078,D_078,puzzle_001,2022-11-05 06:59:00.000 +0300,
U_000057,D_057,Market_Page,2022-11-07 11:19:00.000 +0300,
U_000071,D_071,puzzle_005,2022-11-11 21:03:00.000 +0300,
U_000023,D_023,Market_Page,2022-11-04 15:10:00.000 +0300,
U_000064,D_064,Level_Win,2022-11-01 01:00:00.000 +0300,
U_000070,D_070,Market_Page,2022-11-02 18:16:00.000 +0300,
U_000077,D_077,Market_Page,2022-11-09 16:35:00.000 +0300,
U_000023,D_023,puzzle_001,2022-11-11 01:35:00.000 +0300,
U_000025,D_025,puzzle_008,2022-11-07 02:36:00.000 +0300,
U_000026,D_026,Market_Page,2022-11-03 17:16:00.000 +0300,
U_000064,D_064,bonus_activate_001,2022-11-05 08:41:00.000 +0300,
U_000012,D_012,puzzle_008,2022-11-06 16:31:00.000 +0300,
U_000049,D_049,puzzle_012,2022-11-05 16:23:00.000 +0300,
U_000038,D_038,Level_Win,2022-11-07 21:51:00.000 +0300,
U_000053,D_053,Level_Draw,2022-11-01 02:50:00.000 +0300,
U_000053,D_053,Product_Purchase_001,2022-11-02 13:19:00.000 +0300,
U_000025,D_025,Market_Page,2022-11-08 15:08:00.000 +0300,
U_000064,D_064,puzzle_009,2022-11-11 18:30:00.000 +0300,
U_000046,D_046,bonus_activate_001,2022-11-07 17:14:00.000 +0300,
U_000070,D_070,puzzle_011,2022-11-09 06:54:00.000 +0300,
U_000036,D_036,puzzle_003,2022-11-10 15:19:00.000 +0300,
U_000055,D_055,Level_Draw,2022-11-09 22:41:00.000 +0300,
U_000014,D_014,puzzle_010,2022-11-08 10:54:00.000 +0300,
U_000019,D_019,puzzle_008,2022-11-07 10:17:00.000 +0300,
U_000023,D_023,puzzle_011,2022-11-05 11:07:00.000 +0300,
U_000031,D_031,Product_Purchase_003,2022-11-10 21:15:00.000 +0300,
U_000068,D_068,puzzle_005,2022-11-03 18:23:00.000 +0300,
U_000013,D_013,puzzle_003,2022-11-11 07:25:00.000 +0300,
U_000049,D_049,Market_Page,2022-11-07 00:52:00.000 +0300,
U_000075,D_075,puzzle_011,2022-11-07 12:32:00.000 +0300,
U_000003,D_003,puzzle_011,2022-11-02 04:45:00.000 +0300,
U_000019,D_019,Level_Lose,2022-11-11 02:49:00.000 +0300,
U_000060,D_060,puzzle_008,2022-11-07 06:03:00.000 +0300,
U_000054,D_054,puzzle_002,2022-11-07 17:43:00.000 +0300,
U_000074,D_074,Market_Page,2022-11-04 21:16:00.000 +0300,
U_000038,D_038,Level_Lose,2022-11-02 15:45:00.000 +0300,
U_000071,D_071,puzzle_007,2022-11-03 21:22:00.000 +0300,
U_000011,D_011,bonus_activate_001,2022-11-09 20:45:00.000 +0300,
U_000055,D_055,Level_Win,2022-11-01 18:09:00.000 +0300,
U_000067,D_067,Level_Win,2022-11-08 16:43:00.000 +0300,
U_000037,D_037,puzzle_012,2022-11-02 13:13:00.000 +0300,
U_000053,D_053,puzzle_008,2022-11-01 07:51:00.000 +0300,
U_000066,D_066,Level_Lose,2022-11-11 02:05:00.000 +0300,
U_000006,D_006,Level_Draw,2022-11-10 18:52:00.000 +0300,
U_000006,D_006,puzzle_006,2022-11-01 12:11:00.000 +0300,
U_000054,D_054,bonus_activate_003,2022-11-06 16:45:00.000 +0300,
U_000076,D_076,Product_Purchase_002,2022-11-05 23:02:00.000 +0300,
U_000038,D_038,puzzle_011,2022-11-09 07:13:00.000 +0300,
U_000071,D_071,Level_Win,2022-11-04 19:03:00.000 +0300,
U_000059,D_059,Crash,2022-11-06 11:00:00.000 +0300,
U_000073,D_073,Product_Purchase_001,2022-11-07 11:42:00.000 +0300,
U_000009,D_009,bonus_activate_001,2022-11-10 22:04:00.000 +0300,
U_000028,D_028,puzzle_001,2022-11-04 04:38:00.000 +0300,
U_000057,D_057,Level_Lose,2022-11-10 01:21:00.000 +0300,
U_000005,D_005,puzzle_001,2022-11-09 17:40:00.000 +0300,
U_000077,D_077,puzzle_004,2022-11-04 15:33:00.000 +0300,
U_000035,D_035,puzzle_010,2022-11-07 03:51:00.000 +0300,
U_000037,D_037,Level_Draw,2022-11-08 09:37:00.000 +0300,
U_000007,D_007,puzzle_001,2022-11-03 08:55:00.000 +0300,
U_000061,D_061,Product_Purchase_001,2022-11-05 14:48:00.000 +0300,
U_000053,D_053,Crash,2022-11-04 14:15:00.000 +0300,
U_000060,D_060,puzzle_012,2022-11-03 18:42:00.000 +0300,
U_000052,D_052,puzzle_006,2022-11-04 02:28:00.000 +0300,
U_000053,D_053,bonus_activate_003,2022-11-10 06:44:00.000 +0300,
U_000072,D_072,bonus_activate_002,2022-11-05 12:50:00.000 +0300,
U_000080,D_080,puzzle_004,2022-11-03 11:59:00.000 +0300,
U_000023,D_023,puzzle_001,2022-11-04 04:36:00.000 +0300,
U_000047,D_047,bonus_activate_001,2022-11-07 07:52:00.000 +0300,
U_000061,D_061,Level_Lose,2022-11-03 02:38:00.000 +0300,
U_000008,D_008,puzzle_011,2022-11-09 12:22:00.000 +0300,
U_000070,D_070,puzzle_001,2022-11-09 16:40:00.000 +0300,
U_000048,D_048,Product_Purchase_001,2022-11-10 00:27:00.000 +0300,
U_000072,D_072,Product_Purchase_003,2022-11-08 01:15:00.000 +0300,
U_000029,D_029,bonus_activate_002,2022-11-09 10:13:00.000 +0300,
U_000034,D_034,Ping,2022-11-05 09:12:00.000 +0300,
U_000032,D_032,Level_Lose,2022-11-02 08:29:00.000 +0300,
U_000049,D_049,puzzle_002,2022-11-04 06:29:00.000 +0300,
U_000048,D_048,puzzle_001,2022-11-03 04:40:00.000 +0300,
U_000080,D_080,puzzle_008,2022-11-06 15:59:00.000 +0300,
U_000054,D_054,Level_Win,2022-11-11 13:30:00.000 +0300,
U_000076,D_076,puzzle_011,2022-11-06 23:44:00.000 +0300,
U_000048,D_048,puzzle_004,2022-11-07 06:03:00.000 +0300,
U_000079,D_079,Level_Draw,2022-11-11 21:24:00.000 +0300,
U_000071,D_071,Product_Purchase_002,2022-11-08 03:30:00.000 +0300,
U_000073,D_073,Crash,2022-11-01 03:59:00.000 +0300,
U_000064,D_064,puzzle_001,2022-11-01 06:42:00.000 +0300,
U_000079,D_079,puzzle_002,2022-11-05 21:56:00.000 +0300,
U_000056,D_056,Product_Purchase_002,2022-11-04 01:53:00.000 +0300,
U_000038,D_038,puzzle_011,2022-11-03 16:43:00.000 +0300,
U_000032,D_032,puzzle_010,2022-11-01 22:57:00.000 +0300,
U_000066,D_066,Level_Draw,2022-11-01 22:58:00.000 +0300,
U_000071,D_071,puzzle_005,2022-11-01 22:59:00.000 +0300,
U_000081,D_081,Level_Draw,2022-11-01 23:01:00.000 +0300,
U_000074,D_074,puzzle_005,2022-11-01 23:04:00.000 +0300,
U_000080,D_080,puzzle_010,2022-11-01 23:05:00.000 +0300,
U_000019,D_019,puzzle_010,2022-11-01 23:07:00.000 +0300,
U_000023,D_023,puzzle_002,2022-11-01 23:07:00.000 +0300,
U_000058,D_058,puzzle_001,2022-11-01 23:12:00.000 +0300,
U_000067,D_067,puzzle_011,2022-11-01 23:12:00.000 +0300,
U_000019,D_019,puzzle_003,2022-11-01 23:15:00.000 +0300,
U_000050,D_050,puzzle_001,2022-11-01 23:16:00.000 +0300,
U_000058,D_058,puzzle_009,2022-11-01 23:16:00.000 +0300,
U_000071,D_071,Product_Purchase_003,2022-11-01 23:18:00.000 +0300,
U_000013,D_013,puzzle_004,2022-11-01 23:23:00.000 +0300,
U_000075,D_075,puzzle_012,2022-11-01 23:32:00.000 +0300,
U_000078,D_078,Level_Win,2022-11-01 23:33:00.000 +0300,
U_000080,D_080,bonus_activate_001,2022-11-01 23:33:00.000 +0300,
U_000035,D_035,bonus_activate_002,2022-11-01 23:34:00.000 +0300,
U_000013,D_013,puzzle_012,2022-11-01 23:35:00.000 +0300,
U_000067,D_067,puzzle_003,2022-11-01 23:37:00.000 +0300,
U_000053,D_053,puzzle_002,2022-11-01 23:38:00.000 +0300,
U_000025,D_025,puzzle_010,2022-11-01 23:39:00.000 +0300,
U_000080,D_080,Product_Purchase_002,2022-11-01 23:41:00.000 +0300,
U_000062,D_062,puzzle_007,2022-11-01 23:44:00.000 +0300,
U_000071,D_071,Level_Draw,2022-11-01 23:47:00.000 +0300,
U_000077,D_077,puzzle_011,2022-11-01 23:47:00.000 +0300,
U_000045,D_045,puzzle_007,2022-11-01 23:50:00.000 +0300,
U_000032,D_032,Level_Win,2022-11-01 23:52:00.000 +0300,
U_000060,D_060,puzzle_006,2022-11-01 23:53:00.000 +0300,
U_000072,D_072,puzzle_012,2022-11-01 23:53:00.000 +0300,
U_000019,D_019,Product_Purchase_001,2022-11-01 23:54:00.000 +0300,
U_000046,D_046,hall_of_fame,2022-11-01 23:54:00.000 +0300,
U_000019,D_019,puzzle_008,2022-11-01 23:56:00.000 +0300,
U_000026,D_026,Level_Lose,2022-11-01 23:57:00.000 +0300,
U_000012,D_012,bonus_activate_001,2022-11-02 00:05:00.000 +0300,
U_000013,D_013,Ping,2022-11-02 00:07:00.000 +0300,
U_000015,D_015,puzzle_002,2022-11-02 00:07:00.000 +0300,
U_000080,D_080,puzzle_002,2022-11-02 00:09:00.000 +0300,
U_000059,D_059,Market_Page,2022-11-02 00:11:00.000 +0300,
U_000062,D_062,puzzle_003,2022-11-02 00:13:00.000 +0300,
U_000028,D_028,puzzle_012,2022-11-02 00:14:00.000 +0300,
U_000025,D_025,hall_of_fame,2022-11-02 00:17:00.000 +0300,
U_000013,D_013,puzzle_008,2022-11-02 00:19:00.000 +0300,
U_000071,D_071,puzzle_003,2022-11-02 00:22:00.000 +0300,
U_000077,D_077,puzzle_007,2022-11-02 00:22:00.000 +0300,
U_000054,D_054,Crash,2022-11-02 00:23:00.000 +0300,
U_000008,D_008,Level_Win,2022-11-02 00:24:00.000 +0300,
U_000072,D_072,puzzle_006,2022-11-02 00:30:00.000 +0300,
U_000050,D_050,bonus_activate_002,2022-11-02 00:35:00.000 +0300,
U_000076,D_076,Level_Win,2022-11-02 00:38:00.000 +0300,
U_000048,D_048,puzzle_009,2022-11-02 00:39:00.000 +0300,
